timestamp,dteday,season,yr,hr,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_category
2011-10-07 11:00:00,2011-10-07,4,0,11,1,1,0.56,0.5303,0.63,0.0,80,150,230,Sedang
2011-10-07 12:00:00,2011-10-07,4,0,12,1,1,0.6,0.6212,0.53,0.0,61,174,235,Sedang
2011-10-07 13:00:00,2011-10-07,4,0,13,1,1,0.6,0.6212,0.46,0.0,95,210,305,Sedang
2011-10-07 14:00:00,2011-10-07,4,0,14,1,1,0.62,0.6212,0.5,0.0,77,179,256,Sedang
2011-10-07 15:00:00,2011-10-07,4,0,15,1,1,0.66,0.6212,0.41,0.0,68,202,270,Sedang
2011-10-07 16:00:00,2011-10-07,4,0,16,1,1,0.64,0.6212,0.44,0.0,73,346,419,Sedang
2011-10-07 17:00:00,2011-10-07,4,0,17,1,1,0.6,0.6212,0.56,0.2537,101,462,563,Sedang
2011-10-07 18:00:00,2011-10-07,4,0,18,1,1,0.56,0.5303,0.6,0.0896,94,371,465,Sedang
2011-10-07 19:00:00,2011-10-07,4,0,19,1,1,0.56,0.5303,0.52,0.0,51,243,294,Sedang
2011-10-07 20:00:00,2011-10-07,4,0,20,1,1,0.54,0.5152,0.49,0.0,30,167,197,Sedang
2011-10-07 21:00:00,2011-10-07,4,0,21,1,1,0.5,0.4848,0.68,0.0,22,144,166,Sedang
2011-10-07 22:00:00,2011-10-07,4,0,22,1,1,0.5,0.4848,0.68,0.0,27,119,146,Sedang
2011-10-07 23:00:00,2011-10-07,4,0,23,1,1,0.5,0.4848,0.63,0.0,23,113,136,Sedang
2011-10-08 00:00:00,2011-10-08,4,0,0,0,1,0.48,0.4697,0.72,0.0,17,72,89,Sedang
2011-10-08 01:00:00,2011-10-08,4,0,1,0,1,0.46,0.4545,0.82,0.0,14,51,65,Sedang
2011-10-08 02:00:00,2011-10-08,4,0,2,0,1,0.46,0.4545,0.82,0.0,4,41,45,Sedang
2011-10-08 03:00:00,2011-10-08,4,0,3,0,1,0.44,0.4394,0.88,0.0,4,16,20,Sedang
2011-10-08 04:00:00,2011-10-08,4,0,4,0,1,0.42,0.4242,0.94,0.1343,3,7,10,Sedang
2011-10-08 05:00:00,2011-10-08,4,0,5,0,1,0.42,0.4242,0.88,0.1045,1,7,8,Sedang
2011-10-08 06:00:00,2011-10-08,4,0,6,0,1,0.42,0.4242,0.94,0.0,6,16,22,Sedang
2011-10-08 07:00:00,2011-10-08,4,0,7,0,1,0.42,0.4242,0.94,0.0896,27,46,73,Sedang
2011-10-08 08:00:00,2011-10-08,4,0,8,0,1,0.46,0.4545,0.82,0.0,14,89,103,Sedang
2011-10-08 09:00:00,2011-10-08,4,0,9,0,1,0.5,0.4848,0.77,0.0,54,163,217,Sedang
2011-10-08 10:00:00,2011-10-08,4,0,10,0,1,0.52,0.5,0.77,0.0,120,217,337,Sedang
2011-10-08 11:00:00,2011-10-08,4,0,11,0,1,0.58,0.5455,0.56,0.0,176,221,397,Sedang
2011-10-08 12:00:00,2011-10-08,4,0,12,0,1,0.62,0.6212,0.35,0.0,191,255,446,Sedang
2011-10-08 13:00:00,2011-10-08,4,0,13,0,1,0.62,0.6212,0.46,0.1045,256,229,485,Sedang
2011-10-08 14:00:00,2011-10-08,4,0,14,0,1,0.62,0.6212,0.5,0.0896,251,214,465,Sedang
2011-10-08 15:00:00,2011-10-08,4,0,15,0,1,0.66,0.6212,0.39,0.0,262,234,496,Sedang
2011-10-08 16:00:00,2011-10-08,4,0,16,0,1,0.64,0.6212,0.44,0.0896,221,230,451,Sedang
2011-10-08 17:00:00,2011-10-08,4,0,17,0,1,0.62,0.6212,0.5,0.1343,174,219,393,Sedang
2011-10-08 18:00:00,2011-10-08,4,0,18,0,1,0.6,0.6212,0.46,0.1045,135,224,359,Sedang
2011-10-08 19:00:00,2011-10-08,4,0,19,0,1,0.54,0.5152,0.68,0.1343,76,172,248,Sedang
2011-10-08 20:00:00,2011-10-08,4,0,20,0,1,0.52,0.5,0.77,0.1045,78,124,202,Sedang
2011-10-08 21:00:00,2011-10-08,4,0,21,0,1,0.52,0.5,0.77,0.0,54,133,187,Sedang
2011-10-08 22:00:00,2011-10-08,4,0,22,0,1,0.5,0.4848,0.77,0.0,45,104,149,Sedang
2011-10-08 23:00:00,2011-10-08,4,0,23,0,1,0.48,0.4697,0.88,0.0,52,90,142,Sedang
2011-10-09 00:00:00,2011-10-09,4,0,0,0,1,0.46,0.4545,0.88,0.0896,46,83,129,Sedang
2011-10-09 01:00:00,2011-10-09,4,0,1,0,1,0.46,0.4545,0.88,0.0,15,63,78,Sedang
2011-10-09 02:00:00,2011-10-09,4,0,2,0,1,0.46,0.4545,0.88,0.0,20,35,55,Sedang
2011-10-09 03:00:00,2011-10-09,4,0,3,0,1,0.44,0.4394,0.88,0.0,10,20,30,Sedang
2011-10-09 04:00:00,2011-10-09,4,0,4,0,1,0.44,0.4394,0.88,0.0,7,7,14,Sedang
2011-10-09 05:00:00,2011-10-09,4,0,5,0,1,0.44,0.4394,0.88,0.0,1,14,15,Sedang
2011-10-09 06:00:00,2011-10-09,4,0,6,0,1,0.44,0.4394,0.88,0.0,7,14,21,Sedang
2011-10-09 07:00:00,2011-10-09,4,0,7,0,1,0.44,0.4394,0.86,0.0,18,26,44,Sedang
2011-10-09 08:00:00,2011-10-09,4,0,8,0,1,0.46,0.4545,0.88,0.0,25,82,107,Sedang
2011-10-09 09:00:00,2011-10-09,4,0,9,0,1,0.5,0.4848,0.77,0.0,66,119,185,Sedang
2011-10-09 10:00:00,2011-10-09,4,0,10,0,1,0.56,0.5303,0.68,0.0896,155,210,365,Sedang
2011-10-09 11:00:00,2011-10-09,4,0,11,0,1,0.62,0.6212,0.53,0.0896,189,234,423,Sedang
2011-10-09 12:00:00,2011-10-09,4,0,12,0,1,0.64,0.6212,0.44,0.0896,212,243,455,Sedang
2011-10-09 13:00:00,2011-10-09,4,0,13,0,1,0.66,0.6212,0.44,0.0896,225,193,418,Sedang
2011-10-09 14:00:00,2011-10-09,4,0,14,0,1,0.68,0.6364,0.47,0.1642,272,228,500,Sedang
2011-10-09 15:00:00,2011-10-09,4,0,15,0,1,0.68,0.6364,0.51,0.1642,198,209,407,Sedang
2011-10-09 16:00:00,2011-10-09,4,0,16,0,1,0.66,0.6212,0.5,0.1343,223,247,470,Sedang
2011-10-09 17:00:00,2011-10-09,4,0,17,0,1,0.62,0.6061,0.61,0.1045,208,230,438,Sedang
2011-10-09 18:00:00,2011-10-09,4,0,18,0,1,0.64,0.6212,0.5,0.1045,186,228,414,Sedang
2011-10-09 19:00:00,2011-10-09,4,0,19,0,1,0.56,0.5303,0.73,0.0896,116,186,302,Sedang
2011-10-09 20:00:00,2011-10-09,4,0,20,0,1,0.56,0.5303,0.73,0.1045,59,134,193,Sedang
2011-10-09 21:00:00,2011-10-09,4,0,21,0,1,0.54,0.5152,0.83,0.1045,53,120,173,Sedang
2011-10-09 22:00:00,2011-10-09,4,0,22,0,2,0.52,0.5,0.94,0.0,48,104,152,Sedang
2011-10-09 23:00:00,2011-10-09,4,0,23,0,1,0.5,0.4848,0.88,0.1045,38,85,123,Sedang
2011-10-10 00:00:00,2011-10-10,4,0,0,0,1,0.5,0.4848,0.94,0.0,11,42,53,Sedang
2011-10-10 01:00:00,2011-10-10,4,0,1,0,1,0.48,0.4697,0.88,0.0,4,30,34,Sedang
2011-10-10 02:00:00,2011-10-10,4,0,2,0,1,0.48,0.4697,0.88,0.0,4,15,19,Sedang
2011-10-10 03:00:00,2011-10-10,4,0,3,0,1,0.46,0.4545,0.88,0.0,2,9,11,Sedang
2011-10-10 04:00:00,2011-10-10,4,0,4,0,1,0.46,0.4545,0.94,0.0,2,4,6,Sedang
2011-10-10 05:00:00,2011-10-10,4,0,5,0,1,0.46,0.4545,0.94,0.0,2,19,21,Sedang
2011-10-10 06:00:00,2011-10-10,4,0,6,0,1,0.44,0.4394,0.94,0.0,5,39,44,Sedang
2011-10-10 07:00:00,2011-10-10,4,0,7,0,1,0.46,0.4545,0.88,0.0,12,102,114,Sedang
2011-10-10 08:00:00,2011-10-10,4,0,8,0,1,0.52,0.5,0.83,0.0,27,227,254,Sedang
2011-10-10 09:00:00,2011-10-10,4,0,9,0,1,0.54,0.5152,0.77,0.0,58,161,219,Sedang
2011-10-10 10:00:00,2011-10-10,4,0,10,0,1,0.56,0.5303,0.73,0.1642,107,158,265,Sedang
2011-10-10 11:00:00,2011-10-10,4,0,11,0,1,0.62,0.6061,0.69,0.0896,139,183,322,Sedang
2011-10-10 12:00:00,2011-10-10,4,0,12,0,2,0.7,0.6515,0.48,0.0896,164,201,365,Sedang
2011-10-10 13:00:00,2011-10-10,4,0,13,0,1,0.72,0.6515,0.37,0.0,146,219,365,Sedang
2011-10-10 14:00:00,2011-10-10,4,0,14,0,1,0.74,0.6515,0.37,0.0,147,223,370,Sedang
2011-10-10 15:00:00,2011-10-10,4,0,15,0,2,0.72,0.6515,0.42,0.1045,130,254,384,Sedang
2011-10-10 16:00:00,2011-10-10,4,0,16,0,2,0.7,0.6364,0.45,0.0896,154,248,402,Sedang
2011-10-10 17:00:00,2011-10-10,4,0,17,0,2,0.66,0.6212,0.54,0.1045,125,334,459,Sedang
2011-10-10 18:00:00,2011-10-10,4,0,18,0,2,0.64,0.6212,0.53,0.0,108,365,473,Sedang
2011-10-10 19:00:00,2011-10-10,4,0,19,0,2,0.58,0.5455,0.78,0.0896,69,267,336,Sedang
2011-10-10 20:00:00,2011-10-10,4,0,20,0,1,0.6,0.5909,0.73,0.0,37,188,225,Sedang
2011-10-10 21:00:00,2011-10-10,4,0,21,0,1,0.56,0.5303,0.88,0.0896,27,148,175,Sedang
2011-10-10 22:00:00,2011-10-10,4,0,22,0,1,0.56,0.5303,0.88,0.0896,22,104,126,Sedang
2011-10-10 23:00:00,2011-10-10,4,0,23,0,2,0.54,0.5152,0.88,0.1045,12,63,75,Sedang
2011-10-11 00:00:00,2011-10-11,4,0,0,1,2,0.54,0.5152,0.88,0.0,14,16,30,Sedang
2011-10-11 01:00:00,2011-10-11,4,0,1,1,2,0.52,0.5,0.94,0.0896,2,9,11,Sedang
2011-10-11 02:00:00,2011-10-11,4,0,2,1,2,0.52,0.5,0.94,0.1343,1,4,5,Sedang
2011-10-11 03:00:00,2011-10-11,4,0,3,1,2,0.52,0.5,0.88,0.1045,2,1,3,Sedang
2011-10-11 04:00:00,2011-10-11,4,0,4,1,2,0.52,0.5,0.88,0.1343,0,5,5,Sedang
2011-10-11 05:00:00,2011-10-11,4,0,5,1,2,0.52,0.5,0.88,0.0,0,20,20,Sedang
2011-10-11 06:00:00,2011-10-11,4,0,6,1,1,0.52,0.5,0.83,0.0896,9,114,123,Sedang
2011-10-11 07:00:00,2011-10-11,4,0,7,1,2,0.52,0.5,0.88,0.0896,19,333,352,Sedang
2011-10-11 08:00:00,2011-10-11,4,0,8,1,2,0.56,0.5303,0.83,0.1045,31,375,406,Sedang
2011-10-11 09:00:00,2011-10-11,4,0,9,1,2,0.6,0.5909,0.69,0.0,40,195,235,Sedang
2011-10-11 10:00:00,2011-10-11,4,0,10,1,2,0.6,0.5909,0.69,0.1343,38,111,149,Sedang
2011-10-11 11:00:00,2011-10-11,4,0,11,1,2,0.6,0.5909,0.73,0.1642,31,92,123,Sedang
2011-10-11 12:00:00,2011-10-11,4,0,12,1,2,0.6,0.5909,0.73,0.1642,51,130,181,Sedang
2011-10-11 13:00:00,2011-10-11,4,0,13,1,2,0.6,0.5909,0.73,0.194,42,138,180,Sedang
2011-10-11 14:00:00,2011-10-11,4,0,14,1,3,0.6,0.5909,0.73,0.1045,54,117,171,Sedang
2011-10-11 15:00:00,2011-10-11,4,0,15,1,2,0.6,0.5758,0.78,0.1642,36,139,175,Sedang
2011-10-11 16:00:00,2011-10-11,4,0,16,1,2,0.6,0.5909,0.73,0.1642,63,257,320,Sedang
2011-10-11 17:00:00,2011-10-11,4,0,17,1,2,0.6,0.5758,0.78,0.2537,70,534,604,Sedang
2011-10-11 18:00:00,2011-10-11,4,0,18,1,2,0.6,0.5758,0.78,0.2239,46,493,539,Sedang
2011-10-11 19:00:00,2011-10-11,4,0,19,1,2,0.58,0.5455,0.83,0.2239,33,285,318,Sedang
2011-10-11 20:00:00,2011-10-11,4,0,20,1,2,0.58,0.5455,0.83,0.2239,31,203,234,Sedang
2011-10-11 21:00:00,2011-10-11,4,0,21,1,2,0.58,0.5455,0.78,0.194,17,158,175,Sedang
2011-10-11 22:00:00,2011-10-11,4,0,22,1,2,0.56,0.5303,0.83,0.194,27,120,147,Sedang
2011-10-11 23:00:00,2011-10-11,4,0,23,1,2,0.56,0.5303,0.83,0.2836,10,47,57,Sedang
2011-10-12 00:00:00,2011-10-12,4,0,0,1,2,0.56,0.5303,0.83,0.1343,2,23,25,Sedang
2011-10-12 01:00:00,2011-10-12,4,0,1,1,3,0.56,0.5303,0.83,0.1343,2,8,10,Sedang
2011-10-12 02:00:00,2011-10-12,4,0,2,1,2,0.56,0.5303,0.83,0.2836,0,2,2,Sedang
2011-10-12 03:00:00,2011-10-12,4,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2,Sedang
2011-10-12 04:00:00,2011-10-12,4,0,4,1,3,0.54,0.5152,0.94,0.3881,1,6,7,Sedang
2011-10-12 05:00:00,2011-10-12,4,0,5,1,2,0.54,0.5152,0.88,0.3284,0,22,22,Sedang
2011-10-12 06:00:00,2011-10-12,4,0,6,1,2,0.54,0.5152,0.88,0.2537,5,107,112,Sedang
2011-10-12 07:00:00,2011-10-12,4,0,7,1,2,0.54,0.5152,0.88,0.3881,15,244,259,Sedang
2011-10-12 08:00:00,2011-10-12,4,0,8,1,2,0.54,0.5152,0.88,0.3881,27,377,404,Sedang
2011-10-12 09:00:00,2011-10-12,4,0,9,1,2,0.54,0.5152,0.88,0.4478,14,183,197,Sedang
2011-10-12 10:00:00,2011-10-12,4,0,10,1,2,0.54,0.5152,0.88,0.3881,15,98,113,Sedang
2011-10-12 11:00:00,2011-10-12,4,0,11,1,3,0.54,0.5152,0.94,0.3284,18,102,120,Sedang
2011-10-12 12:00:00,2011-10-12,4,0,12,1,3,0.54,0.5152,0.88,0.3284,9,53,62,Sedang
2011-10-12 13:00:00,2011-10-12,4,0,13,1,3,0.54,0.5152,0.88,0.2239,25,76,101,Sedang
2011-10-12 14:00:00,2011-10-12,4,0,14,1,3,0.54,0.5152,0.94,0.2836,8,70,78,Sedang
2011-10-12 15:00:00,2011-10-12,4,0,15,1,3,0.54,0.5152,0.94,0.2537,3,42,45,Sedang
2011-10-12 16:00:00,2011-10-12,4,0,16,1,2,0.56,0.5303,0.88,0.2239,5,50,55,Sedang
2011-10-12 17:00:00,2011-10-12,4,0,17,1,3,0.54,0.5152,0.94,0.2239,16,235,251,Sedang
2011-10-12 18:00:00,2011-10-12,4,0,18,1,3,0.54,0.5152,0.94,0.1343,11,161,172,Sedang
2011-10-12 19:00:00,2011-10-12,4,0,19,1,3,0.54,0.5152,0.94,0.1343,7,102,109,Sedang
2011-10-12 20:00:00,2011-10-12,4,0,20,1,3,0.54,0.5152,0.94,0.1045,9,81,90,Sedang
2011-10-12 21:00:00,2011-10-12,4,0,21,1,3,0.54,0.5152,1.0,0.1045,9,74,83,Sedang
2011-10-12 22:00:00,2011-10-12,4,0,22,1,3,0.54,0.5152,0.94,0.0896,3,40,43,Sedang
2011-10-12 23:00:00,2011-10-12,4,0,23,1,3,0.54,0.5152,0.94,0.0896,13,41,54,Sedang
2011-10-13 00:00:00,2011-10-13,4,0,0,1,2,0.54,0.5152,0.94,0.1343,1,14,15,Sedang
2011-10-13 01:00:00,2011-10-13,4,0,1,1,2,0.54,0.5152,0.94,0.0,3,9,12,Sedang
2011-10-13 02:00:00,2011-10-13,4,0,2,1,2,0.54,0.5152,0.94,0.0,0,4,4,Sedang
2011-10-13 03:00:00,2011-10-13,4,0,3,1,2,0.54,0.5152,1.0,0.194,2,4,6,Sedang
2011-10-13 04:00:00,2011-10-13,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7,Sedang
2011-10-13 05:00:00,2011-10-13,4,0,5,1,2,0.54,0.5152,1.0,0.1045,1,16,17,Sedang
2011-10-13 06:00:00,2011-10-13,4,0,6,1,3,0.54,0.5152,1.0,0.0896,1,51,52,Sedang
2011-10-13 07:00:00,2011-10-13,4,0,7,1,3,0.54,0.5152,1.0,0.1343,5,76,81,Sedang
2011-10-13 08:00:00,2011-10-13,4,0,8,1,3,0.54,0.5152,1.0,0.0896,10,199,209,Sedang
2011-10-13 09:00:00,2011-10-13,4,0,9,1,3,0.56,0.5303,1.0,0.1045,3,106,109,Sedang
2011-10-13 10:00:00,2011-10-13,4,0,10,1,3,0.56,0.5303,1.0,0.1343,16,53,69,Sedang
2011-10-13 11:00:00,2011-10-13,4,0,11,1,2,0.62,0.5758,0.83,0.0,8,76,84,Sedang
2011-10-13 12:00:00,2011-10-13,4,0,12,1,2,0.62,0.5606,0.88,0.0,10,95,105,Sedang
2011-10-13 13:00:00,2011-10-13,4,0,13,1,2,0.64,0.5758,0.83,0.1642,20,142,162,Sedang
2011-10-13 14:00:00,2011-10-13,4,0,14,1,1,0.66,0.6061,0.78,0.194,22,111,133,Sedang
2011-10-13 15:00:00,2011-10-13,4,0,15,1,1,0.66,0.6061,0.78,0.194,27,128,155,Sedang
2011-10-13 16:00:00,2011-10-13,4,0,16,1,1,0.66,0.6212,0.74,0.2239,36,240,276,Sedang
2011-10-13 17:00:00,2011-10-13,4,0,17,1,3,0.62,0.5758,0.83,0.2537,47,432,479,Sedang
2011-10-13 18:00:00,2011-10-13,4,0,18,1,3,0.62,0.5758,0.83,0.2537,20,248,268,Sedang
2011-10-13 19:00:00,2011-10-13,4,0,19,1,2,0.62,0.5758,0.83,0.1642,18,187,205,Sedang
2011-10-13 20:00:00,2011-10-13,4,0,20,1,1,0.62,0.5758,0.83,0.2836,15,166,181,Sedang
2011-10-13 21:00:00,2011-10-13,4,0,21,1,1,0.62,0.5758,0.83,0.194,8,115,123,Sedang
2011-10-13 22:00:00,2011-10-13,4,0,22,1,1,0.62,0.5758,0.83,0.194,13,101,114,Sedang
2011-10-13 23:00:00,2011-10-13,4,0,23,1,2,0.58,0.5455,0.88,0.194,2,45,47,Sedang
2011-10-14 00:00:00,2011-10-14,4,0,0,1,1,0.58,0.5455,0.94,0.0896,10,29,39,Sedang
2011-10-14 01:00:00,2011-10-14,4,0,1,1,1,0.58,0.5455,0.94,0.1343,8,16,24,Sedang
2011-10-14 02:00:00,2011-10-14,4,0,2,1,1,0.56,0.5303,0.94,0.1642,0,6,6,Sedang
2011-10-14 03:00:00,2011-10-14,4,0,3,1,1,0.56,0.5303,0.94,0.1343,1,6,7,Sedang
2011-10-14 04:00:00,2011-10-14,4,0,4,1,1,0.56,0.5303,0.94,0.194,0,8,8,Sedang
2011-10-14 05:00:00,2011-10-14,4,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,Sedang
2011-10-14 06:00:00,2011-10-14,4,0,6,1,3,0.56,0.5303,0.88,0.194,4,90,94,Sedang
2011-10-14 07:00:00,2011-10-14,4,0,7,1,3,0.56,0.5303,0.88,0.194,10,137,147,Sedang
2011-10-14 08:00:00,2011-10-14,4,0,8,1,2,0.56,0.5303,0.9,0.1642,23,186,209,Sedang
2011-10-14 09:00:00,2011-10-14,4,0,9,1,2,0.56,0.5303,0.94,0.2239,16,164,180,Sedang
2011-10-14 10:00:00,2011-10-14,4,0,10,1,3,0.54,0.5152,0.88,0.3582,17,108,125,Sedang
2011-10-14 11:00:00,2011-10-14,4,0,11,1,3,0.52,0.5,0.88,0.1642,11,76,87,Sedang
2011-10-14 12:00:00,2011-10-14,4,0,12,1,3,0.52,0.5,0.88,0.1642,13,62,75,Sedang
2011-10-14 13:00:00,2011-10-14,4,0,13,1,1,0.56,0.5303,0.73,0.3582,18,114,132,Sedang
2011-10-14 14:00:00,2011-10-14,4,0,14,1,1,0.62,0.6212,0.43,0.3582,37,119,156,Sedang
2011-10-14 15:00:00,2011-10-14,4,0,15,1,1,0.62,0.6212,0.43,0.2836,61,169,230,Sedang
2011-10-14 16:00:00,2011-10-14,4,0,16,1,1,0.6,0.6212,0.43,0.2239,80,264,344,Sedang
2011-10-14 17:00:00,2011-10-14,4,0,17,1,1,0.58,0.5455,0.46,0.4179,55,426,481,Sedang
2011-10-14 18:00:00,2011-10-14,4,0,18,1,1,0.54,0.5152,0.39,0.2836,62,361,423,Sedang
2011-10-14 19:00:00,2011-10-14,4,0,19,1,1,0.54,0.5152,0.39,0.3284,27,221,248,Sedang
2011-10-14 20:00:00,2011-10-14,4,0,20,1,1,0.52,0.5,0.42,0.194,19,177,196,Sedang
2011-10-14 21:00:00,2011-10-14,4,0,21,1,1,0.5,0.4848,0.45,0.194,22,156,178,Sedang
2011-10-14 22:00:00,2011-10-14,4,0,22,1,1,0.46,0.4545,0.59,0.2239,20,123,143,Sedang
2011-10-14 23:00:00,2011-10-14,4,0,23,1,1,0.46,0.4545,0.59,0.1642,15,80,95,Sedang
2011-10-15 00:00:00,2011-10-15,4,0,0,0,1,0.46,0.4545,0.55,0.1045,18,88,106,Sedang
2011-10-15 01:00:00,2011-10-15,4,0,1,0,1,0.46,0.4545,0.55,0.2537,9,64,73,Sedang
2011-10-15 02:00:00,2011-10-15,4,0,2,0,1,0.46,0.4545,0.59,0.194,17,39,56,Sedang
2011-10-15 03:00:00,2011-10-15,4,0,3,0,1,0.44,0.4394,0.62,0.194,5,18,23,Sedang
2011-10-15 04:00:00,2011-10-15,4,0,4,0,1,0.42,0.4242,0.67,0.1343,0,6,6,Sedang
2011-10-15 05:00:00,2011-10-15,4,0,5,0,1,0.42,0.4242,0.71,0.1642,1,6,7,Sedang
2011-10-15 06:00:00,2011-10-15,4,0,6,0,1,0.4,0.4091,0.71,0.0,5,15,20,Sedang
2011-10-15 07:00:00,2011-10-15,4,0,7,0,1,0.4,0.4091,0.76,0.1045,17,40,57,Sedang
2011-10-15 08:00:00,2011-10-15,4,0,8,0,1,0.46,0.4545,0.59,0.2836,24,101,125,Sedang
2011-10-15 09:00:00,2011-10-15,4,0,9,0,1,0.52,0.5,0.48,0.2985,50,157,207,Sedang
2011-10-15 10:00:00,2011-10-15,4,0,10,0,1,0.54,0.5152,0.45,0.4478,115,207,322,Sedang
2011-10-15 11:00:00,2011-10-15,4,0,11,0,1,0.56,0.5303,0.4,0.3881,153,221,374,Sedang
2011-10-15 12:00:00,2011-10-15,4,0,12,0,1,0.58,0.5455,0.35,0.5522,195,261,456,Sedang
2011-10-15 13:00:00,2011-10-15,4,0,13,0,1,0.6,0.6212,0.35,0.4627,171,223,394,Sedang
2011-10-15 14:00:00,2011-10-15,4,0,14,0,1,0.6,0.6212,0.33,0.4627,242,230,472,Sedang
2011-10-15 15:00:00,2011-10-15,4,0,15,0,1,0.62,0.6212,0.31,0.4925,166,211,377,Sedang
2011-10-15 16:00:00,2011-10-15,4,0,16,0,1,0.62,0.6212,0.29,0.3881,179,264,443,Sedang
2011-10-15 17:00:00,2011-10-15,4,0,17,0,1,0.58,0.5455,0.32,0.2836,177,264,441,Sedang
2011-10-15 18:00:00,2011-10-15,4,0,18,0,1,0.54,0.5152,0.39,0.194,121,251,372,Sedang
2011-10-15 19:00:00,2011-10-15,4,0,19,0,1,0.5,0.4848,0.51,0.1343,61,177,238,Sedang
2011-10-15 20:00:00,2011-10-15,4,0,20,0,1,0.5,0.4848,0.48,0.1343,42,137,179,Sedang
2011-10-15 21:00:00,2011-10-15,4,0,21,0,1,0.5,0.4848,0.42,0.2239,53,115,168,Sedang
2011-10-15 22:00:00,2011-10-15,4,0,22,0,1,0.5,0.4848,0.36,0.1343,45,121,166,Sedang
2011-10-15 23:00:00,2011-10-15,4,0,23,0,1,0.48,0.4697,0.41,0.1642,33,102,135,Sedang
2011-10-16 00:00:00,2011-10-16,4,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107,Sedang
2011-10-16 01:00:00,2011-10-16,4,0,1,0,1,0.44,0.4394,0.47,0.1343,13,64,77,Sedang
2011-10-16 02:00:00,2011-10-16,4,0,2,0,1,0.42,0.4242,0.54,0.1343,13,52,65,Sedang
2011-10-16 03:00:00,2011-10-16,4,0,3,0,1,0.42,0.4242,0.54,0.1343,11,31,42,Sedang
2011-10-16 04:00:00,2011-10-16,4,0,4,0,1,0.42,0.4242,0.54,0.194,5,7,12,Sedang
2011-10-16 05:00:00,2011-10-16,4,0,5,0,1,0.42,0.4242,0.54,0.1642,1,6,7,Sedang
2011-10-16 06:00:00,2011-10-16,4,0,6,0,1,0.38,0.3939,0.66,0.1642,3,7,10,Sedang
2011-10-16 07:00:00,2011-10-16,4,0,7,0,1,0.4,0.4091,0.62,0.1343,9,39,48,Sedang
2011-10-16 08:00:00,2011-10-16,4,0,8,0,1,0.44,0.4394,0.62,0.194,28,71,99,Sedang
2011-10-16 09:00:00,2011-10-16,4,0,9,0,1,0.5,0.4848,0.45,0.2239,39,151,190,Sedang
2011-10-16 10:00:00,2011-10-16,4,0,10,0,1,0.54,0.5152,0.45,0.2537,121,226,347,Sedang
2011-10-16 11:00:00,2011-10-16,4,0,11,0,1,0.56,0.5303,0.35,0.2836,159,218,377,Sedang
2011-10-16 12:00:00,2011-10-16,4,0,12,0,1,0.58,0.5455,0.35,0.2537,167,277,444,Sedang
2011-10-16 13:00:00,2011-10-16,4,0,13,0,1,0.6,0.6212,0.35,0.2985,169,269,438,Sedang
2011-10-16 14:00:00,2011-10-16,4,0,14,0,1,0.6,0.6212,0.4,0.2985,204,258,462,Sedang
2011-10-16 15:00:00,2011-10-16,4,0,15,0,1,0.62,0.6212,0.35,0.3881,182,230,412,Sedang
2011-10-16 16:00:00,2011-10-16,4,0,16,0,1,0.6,0.6212,0.46,0.3881,177,289,466,Sedang
2011-10-16 17:00:00,2011-10-16,4,0,17,0,1,0.58,0.5455,0.49,0.4627,152,253,405,Sedang
2011-10-16 18:00:00,2011-10-16,4,0,18,0,1,0.56,0.5303,0.49,0.4478,102,226,328,Sedang
2011-10-16 19:00:00,2011-10-16,4,0,19,0,1,0.54,0.5152,0.52,0.3881,52,181,233,Sedang
2011-10-16 20:00:00,2011-10-16,4,0,20,0,1,0.54,0.5152,0.52,0.4627,49,129,178,Sedang
2011-10-16 21:00:00,2011-10-16,4,0,21,0,1,0.54,0.5152,0.52,0.3881,14,88,102,Sedang
2011-10-16 22:00:00,2011-10-16,4,0,22,0,1,0.56,0.5303,0.49,0.4179,42,88,130,Sedang
2011-10-16 23:00:00,2011-10-16,4,0,23,0,1,0.56,0.5303,0.52,0.4179,14,48,62,Sedang
2011-10-17 00:00:00,2011-10-17,4,0,0,1,1,0.54,0.5152,0.56,0.3284,12,25,37,Sedang
2011-10-17 01:00:00,2011-10-17,4,0,1,1,1,0.56,0.5303,0.54,0.3881,2,15,17,Sedang
2011-10-17 02:00:00,2011-10-17,4,0,2,1,1,0.56,0.5303,0.54,0.3881,4,3,7,Sedang
2011-10-17 03:00:00,2011-10-17,4,0,3,1,1,0.56,0.5303,0.49,0.194,0,2,2,Sedang
2011-10-17 04:00:00,2011-10-17,4,0,4,1,1,0.52,0.5,0.59,0.1642,2,3,5,Sedang
2011-10-17 05:00:00,2011-10-17,4,0,5,1,1,0.5,0.4848,0.63,0.2985,1,28,29,Sedang
2011-10-17 06:00:00,2011-10-17,4,0,6,1,1,0.5,0.4848,0.55,0.2537,7,107,114,Sedang
2011-10-17 07:00:00,2011-10-17,4,0,7,1,2,0.5,0.4848,0.55,0.1642,10,299,309,Sedang
